Sampling_Date;Site;Sample;BorN;Substrate_ID;PrSub;Status;Frequency;ALength;Age;Substrate_Type;Position;Drill
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;8;0.7;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;8;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;18;0.7;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;3;0.6;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;1;0.7;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;1;0.8;0;other;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;1;4;NA;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;4;0.5;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;1;0.7;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;6;0.7;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;1;11;8;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;3;0.7;0;barnacle_empty_test;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;1;0.7;0;other;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;2;0.8;0;other;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;1;0.7;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;4;0.7;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;5;0.6;0;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;1;0.7;0;barnacle_empty_test;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;9;0.7;0;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;1;13;8;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;1;1;0;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;1;0.6;0;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;6;0.8;0;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;2;0.5;0;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;23;0.7;0;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;1;0.9;0;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;2;0.5;0;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;34;0.7;0;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;1;6;NA;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;4;0.8;0;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;1;0.5;0;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;1;0.9;0;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;6;0.8;0;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;2;0.6;0;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;24;0.7;0;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;12;0.7;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;5;0.8;0;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;2;0.7;0;other;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;1;11;7;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;13;0.7;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;1;13;7;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;1;15;8;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;12;0.7;0;barnacle_empty_test;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;1;0.7;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;6;0.7;0;solitary_ascidian;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;4;0.7;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;1;0.7;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;3;0.7;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;1;11;8;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;15;0.7;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;2;0.7;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;1;10;8;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;1;0.7;0;barnacle_empty_test;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;1;0.3;0;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;1;14;8;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;12;0.7;0;barnacle_empty_test;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;27;0.7;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;3;0.7;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;1;10;7;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;1;13;8;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;8;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;empty_test;1;5;2;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;empty_test;3;0.7;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;empty_test;1;0.9;0;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;empty_test;3;0.7;0;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;empty_test;1;9;8;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;empty_test;1;13;8;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;empty_test;5;0.7;0;barnacle_empty_test;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;empty_test;1;10;8;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;empty_test;1;0.7;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;empty_test;4;0.7;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;empty_test;1;15;8;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;empty_test;6;0.7;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;empty_test;2;0.7;0;barnacle_empty_test;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;empty_test;1;0.7;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;empty_test;3;0.7;0;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;empty_test;1;10;7;primary;primary;0
29.07.2013;1;2013-1;3;2982;Serripes_groenlandicus_empty_shell;empty_test;1;9;8;primary;primary;0
29.07.2013;1;2013-1;3;2984;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;NA;primary;primary;0
29.07.2013;1;2013-1;3;2984;Serripes_groenlandicus_empty_shell;live_barnacle;1;6;1;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2984;Serripes_groenlandicus_empty_shell;live_barnacle;12;0.5;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2984;Serripes_groenlandicus_empty_shell;live_barnacle;1;6;2;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2984;Serripes_groenlandicus_empty_shell;live_barnacle;1;14;8;primary;primary;0
29.07.2013;1;2013-1;3;2984;Serripes_groenlandicus_empty_shell;live_barnacle;1;15;8;primary;primary;0
29.07.2013;1;2013-1;3;2984;Serripes_groenlandicus_empty_shell;live_barnacle;1;17;8;primary;primary;0
29.07.2013;1;2013-1;3;2984;Serripes_groenlandicus_empty_shell;live_barnacle;1;13;8;primary;primary;0
29.07.2013;1;2013-1;3;2984;Serripes_groenlandicus_empty_shell;live_barnacle;1;14;8;primary;primary;0
29.07.2013;1;2013-1;3;2984;Serripes_groenlandicus_empty_shell;live_barnacle;1;14;6;primary;primary;0
29.07.2013;1;2013-1;3;2984;Serripes_groenlandicus_empty_shell;live_barnacle;4;0.7;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2984;Serripes_groenlandicus_empty_shell;live_barnacle;5;0.7;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2984;Serripes_groenlandicus_empty_shell;live_barnacle;1;7;1;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2984;Serripes_groenlandicus_empty_shell;live_barnacle;1;13;8;primary;primary;0
29.07.2013;1;2013-1;3;2984;Serripes_groenlandicus_empty_shell;live_barnacle;1;4;1;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2984;Serripes_groenlandicus_empty_shell;live_barnacle;1;13;8;primary;primary;0
29.07.2013;1;2013-1;3;2984;Serripes_groenlandicus_empty_shell;live_barnacle;1;5;1;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2984;Serripes_groenlandicus_empty_shell;live_barnacle;1;4;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2984;Serripes_groenlandicus_empty_shell;live_barnacle;1;0.5;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2984;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;4;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2984;Serripes_groenlandicus_empty_shell;live_barnacle;1;13;6;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2984;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;6;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2984;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;8;primary;primary;0
29.07.2013;1;2013-1;3;2984;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;8;primary;primary;0
29.07.2013;1;2013-1;3;2984;Serripes_groenlandicus_empty_shell;live_barnacle;1;4;2;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2984;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;8;primary;primary;0
29.07.2013;1;2013-1;3;2984;Serripes_groenlandicus_empty_shell;live_barnacle;1;7;1;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2984;Serripes_groenlandicus_empty_shell;live_barnacle;1;8;4;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2984;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;7;primary;primary;1
29.07.2013;1;2013-1;3;2984;Serripes_groenlandicus_empty_shell;live_barnacle;3;0.5;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2984;Serripes_groenlandicus_empty_shell;live_barnacle;1;18;8;primary;primary;0
29.07.2013;1;2013-1;3;2984;Serripes_groenlandicus_empty_shell;empty_test;1;5;2;live_barnacle;secondary;1
29.07.2013;1;2013-1;3;2984;Serripes_groenlandicus_empty_shell;empty_test;1;11;7;primary;primary;0
29.07.2013;1;2013-1;3;2984;Serripes_groenlandicus_empty_shell;empty_test;1;3;0;primary;primary;0
29.07.2013;1;2013-1;3;2985;Serripes_groenlandicus_empty_shell;live_barnacle;4;0.5;0;primary;primary;0
29.07.2013;1;2013-1;3;2985;Serripes_groenlandicus_empty_shell;live_barnacle;1;13;10;primary;primary;0
29.07.2013;1;2013-1;3;2985;Serripes_groenlandicus_empty_shell;empty_test;1;13;6;primary;primary;0
29.07.2013;1;2013-1;3;2985;Serripes_groenlandicus_empty_shell;empty_test;1;13;8;primary;primary;0
29.07.2013;1;2013-1;3;2985;Serripes_groenlandicus_empty_shell;empty_test;1;12;8;primary;primary;0
29.07.2013;1;2013-1;3;2985;Serripes_groenlandicus_empty_shell;empty_test;1;13;6;primary;primary;0
29.07.2013;1;2013-1;3;2985;Serripes_groenlandicus_empty_shell;empty_test;1;12;6;primary;primary;0
29.07.2013;1;2013-1;3;2985;Serripes_groenlandicus_empty_shell;empty_test;1;12;6;primary;primary;0
29.07.2013;1;2013-1;3;2985;Serripes_groenlandicus_empty_shell;empty_test;1;12;6;primary;primary;0
29.07.2013;1;2013-1;3;2985;Serripes_groenlandicus_empty_shell;empty_test;1;13;6;primary;primary;0
29.07.2013;1;2013-1;3;2985;Serripes_groenlandicus_empty_shell;empty_test;1;13;6;primary;primary;0
29.07.2013;1;2013-1;3;2988;Hiatella_arctica_empty_shell;live_barnacle;5;0.5;0;primary;primary;0
29.07.2013;1;2013-1;3;2990;Musculus_discors_empty_shell;live_barnacle;1;0.5;0;other;secondary;0
29.07.2013;1;2013-1;3;2990;Musculus_discors_empty_shell;live_barnacle;1;2;0;primary;primary;0
29.07.2013;1;2013-1;3;2990;Musculus_discors_empty_shell;live_barnacle;98;0.5;0;primary;primary;0
29.07.2013;1;2013-1;3;2991;Ciliatocardium_ciliatum_empty_shell;live_barnacle;58;0.5;0;primary;primary;0
29.07.2013;1;2013-1;3;2991;Ciliatocardium_ciliatum_empty_shell;live_barnacle;1;2;0;primary;primary;0
29.07.2013;1;2013-1;3;2991;Ciliatocardium_ciliatum_empty_shell;empty_test;1;2;0;primary;primary;0
29.07.2013;1;2013-1;3;2991;Ciliatocardium_ciliatum_empty_shell;empty_test;6;0.5;0;primary;primary;NA
29.07.2013;1;2013-1;3;2992;Serripes_groenlandicus_empty_shell;live_barnacle;2;0.5;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2992;Serripes_groenlandicus_empty_shell;live_barnacle;1;15;5;primary;primary;0
29.07.2013;1;2013-1;3;2992;Serripes_groenlandicus_empty_shell;live_barnacle;1;10;6;primary;primary;0
29.07.2013;1;2013-1;3;2992;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;5;primary;primary;0
29.07.2013;1;2013-1;3;2992;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;6;primary;primary;0
29.07.2013;1;2013-1;3;2992;Serripes_groenlandicus_empty_shell;live_barnacle;8;0.5;0;other;secondary;0
29.07.2013;1;2013-1;3;2992;Serripes_groenlandicus_empty_shell;live_barnacle;1;11;6;primary;primary;0
29.07.2013;1;2013-1;3;2992;Serripes_groenlandicus_empty_shell;live_barnacle;1;15;6;primary;primary;0
29.07.2013;1;2013-1;3;2992;Serripes_groenlandicus_empty_shell;live_barnacle;1;13;6;primary;primary;0
29.07.2013;1;2013-1;3;2992;Serripes_groenlandicus_empty_shell;live_barnacle;1;10;5;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2992;Serripes_groenlandicus_empty_shell;live_barnacle;69;0.5;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2992;Serripes_groenlandicus_empty_shell;live_barnacle;1;2.5;0;primary;primary;0
29.07.2013;1;2013-1;3;2992;Serripes_groenlandicus_empty_shell;empty_test;1;4;0;primary;primary;0
29.07.2013;1;2013-1;3;2992;Serripes_groenlandicus_empty_shell;empty_test;1;9;3;primary;primary;0
29.07.2013;1;2013-1;3;2992;Serripes_groenlandicus_empty_shell;empty_test;1;5;1;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2992;Serripes_groenlandicus_empty_shell;empty_test;1;5;1;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2992;Serripes_groenlandicus_empty_shell;empty_test;1;3;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2992;Serripes_groenlandicus_empty_shell;empty_test;1;10;4;primary;primary;0
29.07.2013;1;2013-1;3;2993;Serripes_groenlandicus_empty_shell;live_barnacle;1;13;6;primary;primary;0
29.07.2013;1;2013-1;3;2993;Serripes_groenlandicus_empty_shell;live_barnacle;1;13;6;primary;primary;0
29.07.2013;1;2013-1;3;2993;Serripes_groenlandicus_empty_shell;live_barnacle;16;0.5;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2993;Serripes_groenlandicus_empty_shell;live_barnacle;1;10;4;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2993;Serripes_groenlandicus_empty_shell;live_barnacle;1;13;6;primary;primary;0
29.07.2013;1;2013-1;3;2993;Serripes_groenlandicus_empty_shell;live_barnacle;2;0.5;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2993;Serripes_groenlandicus_empty_shell;live_barnacle;1;0.5;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2993;Serripes_groenlandicus_empty_shell;live_barnacle;1;13;6;primary;primary;0
29.07.2013;1;2013-1;3;2993;Serripes_groenlandicus_empty_shell;live_barnacle;1;14;6;primary;primary;0
29.07.2013;1;2013-1;3;2993;Serripes_groenlandicus_empty_shell;live_barnacle;1;13;6;primary;primary;0
29.07.2013;1;2013-1;3;2993;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;6;primary;primary;0
29.07.2013;1;2013-1;3;2993;Serripes_groenlandicus_empty_shell;live_barnacle;1;11;6;primary;primary;0
29.07.2013;1;2013-1;3;2993;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;6;primary;primary;0
29.07.2013;1;2013-1;3;2993;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;6;primary;primary;0
29.07.2013;1;2013-1;3;2993;Serripes_groenlandicus_empty_shell;live_barnacle;1;0.5;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2993;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;4;live_barnacle;secondary;1
29.07.2013;1;2013-1;3;2993;Serripes_groenlandicus_empty_shell;empty_test;1;4;0;primary;primary;0
29.07.2013;1;2013-1;3;2993;Serripes_groenlandicus_empty_shell;empty_test;1;13;5;primary;primary;0
29.07.2013;1;2013-1;3;2994;gravel;live_barnacle;17;0.5;0;primary;primary;0
29.07.2013;1;2013-1;3;2994;gravel;live_barnacle;1;4;1;primary;primary;0
29.07.2013;1;2013-1;3;2994;gravel;live_barnacle;1;6;1;primary;primary;0
29.07.2013;1;2013-1;3;2994;gravel;live_barnacle;1;4;1;primary;primary;0
29.07.2013;1;2013-1;3;2994;gravel;empty_test;4;0.5;0;primary;primary;NA
29.07.2013;1;2013-1;3;2995;Serripes_groenlandicus_empty_shell;live_barnacle;1;10;5;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2995;Serripes_groenlandicus_empty_shell;live_barnacle;1;11;6;primary;primary;0
29.07.2013;1;2013-1;3;2995;Serripes_groenlandicus_empty_shell;live_barnacle;1;0.5;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2995;Serripes_groenlandicus_empty_shell;live_barnacle;1;13;7;primary;primary;0
29.07.2013;1;2013-1;3;2995;Serripes_groenlandicus_empty_shell;live_barnacle;4;0.5;0;solitary_ascidian;secondary;0
29.07.2013;1;2013-1;3;2995;Serripes_groenlandicus_empty_shell;live_barnacle;2;0.5;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2995;Serripes_groenlandicus_empty_shell;live_barnacle;1;11;5;barnacle_empty_test;secondary;0
29.07.2013;1;2013-1;3;2995;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;6;primary;primary;0
29.07.2013;1;2013-1;3;2995;Serripes_groenlandicus_empty_shell;live_barnacle;5;0.5;0;other;secondary;0
29.07.2013;1;2013-1;3;2995;Serripes_groenlandicus_empty_shell;empty_test;1;10;5;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2995;Serripes_groenlandicus_empty_shell;empty_test;1;12;6;primary;primary;0
29.07.2013;1;2013-1;3;2995;Serripes_groenlandicus_empty_shell;empty_test;1;11;6;primary;primary;0
29.07.2013;1;2013-1;3;2995;Serripes_groenlandicus_empty_shell;empty_test;1;12;6;primary;primary;0
29.07.2013;1;2013-1;3;2995;Serripes_groenlandicus_empty_shell;empty_test;1;12;7;primary;primary;0
29.07.2013;1;2013-1;3;2996;Serripes_groenlandicus_empty_shell;live_barnacle;43;0.5;0;primary;primary;0
29.07.2013;1;2013-1;3;2997;Serripes_groenlandicus_empty_shell;live_barnacle;172;0.5;0;primary;primary;0
29.07.2013;1;2013-1;3;2997;Serripes_groenlandicus_empty_shell;live_barnacle;18;0.5;0;primary;primary;0
29.07.2013;1;2013-1;3;2997;Serripes_groenlandicus_empty_shell;live_barnacle;3;0.5;0;primary;primary;0
29.07.2013;1;2013-1;3;2998;gravel;live_barnacle;42;0.5;0;primary;primary;0
29.07.2013;1;2013-1;3;2998;gravel;live_barnacle;1;15;6;primary;primary;0
29.07.2013;1;2013-1;3;2998;gravel;live_barnacle;1;12;6;primary;primary;0
29.07.2013;1;2013-1;3;2998;gravel;live_barnacle;4;1;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2998;gravel;live_barnacle;26;0.5;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2998;gravel;live_barnacle;1;10;6;primary;primary;0
29.07.2013;1;2013-1;3;2998;gravel;live_barnacle;8;0.5;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2998;gravel;live_barnacle;1;12;6;primary;primary;0
29.07.2013;1;2013-1;3;2998;gravel;live_barnacle;1;12;6;primary;primary;0
29.07.2013;1;2013-1;3;2998;gravel;live_barnacle;1;10;5;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2998;gravel;live_barnacle;25;0.5;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2998;gravel;live_barnacle;1;7;2;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2998;gravel;live_barnacle;4;0.5;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2998;gravel;live_barnacle;2;0.5;0;other;secondary;0
29.07.2013;1;2013-1;3;2998;gravel;live_barnacle;1;13;5;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2998;gravel;live_barnacle;2;0.5;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;2998;gravel;empty_test;1;3;0;live_barnacle;secondary;1
29.07.2013;1;2013-1;3;3000;Hiatella_arctica_empty_shell;live_barnacle;4;0.5;0;primary;primary;0
29.07.2013;1;2013-1;3;3002;gravel;live_barnacle;26;0.5;0;primary;primary;0
29.07.2013;1;2013-1;3;3003;Serripes_groenlandicus_empty_shell;live_barnacle;8;0.5;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;3003;Serripes_groenlandicus_empty_shell;live_barnacle;1;4;0;barnacle_empty_test;secondary;0
29.07.2013;1;2013-1;3;3003;Serripes_groenlandicus_empty_shell;live_barnacle;21;0.5;0;primary;primary;0
29.07.2013;1;2013-1;3;3003;Serripes_groenlandicus_empty_shell;live_barnacle;21;0.5;0;barnacle_empty_test;secondary;0
29.07.2013;1;2013-1;3;3003;Serripes_groenlandicus_empty_shell;empty_test;1;8;2;primary;primary;0
29.07.2013;1;2013-1;3;3003;Serripes_groenlandicus_empty_shell;empty_test;1;4;0;primary;primary;1
29.07.2013;1;2013-1;3;3004;Serripes_groenlandicus_empty_shell;live_barnacle;1;4;0;primary;primary;0
29.07.2013;1;2013-1;3;3004;Serripes_groenlandicus_empty_shell;live_barnacle;3;1;0;primary;primary;0
29.07.2013;1;2013-1;3;3004;Serripes_groenlandicus_empty_shell;live_barnacle;5;2;0;primary;primary;0
29.07.2013;1;2013-1;3;3004;Serripes_groenlandicus_empty_shell;live_barnacle;11;0.5;0;primary;primary;0
29.07.2013;1;2013-1;3;3004;Serripes_groenlandicus_empty_shell;live_barnacle;21;1;0;primary;primary;0
29.07.2013;1;2013-1;3;3004;Serripes_groenlandicus_empty_shell;live_barnacle;4;2;0;primary;primary;0
29.07.2013;1;2013-1;3;3004;Serripes_groenlandicus_empty_shell;live_barnacle;118;0.5;0;primary;primary;0
29.07.2013;1;2013-1;3;3004;Serripes_groenlandicus_empty_shell;live_barnacle;1;3;0;primary;primary;0
29.07.2013;1;2013-1;3;3004;Serripes_groenlandicus_empty_shell;live_barnacle;62;0.5;0;primary;primary;0
29.07.2013;1;2013-1;3;3004;Serripes_groenlandicus_empty_shell;live_barnacle;1;3;0;primary;primary;0
29.07.2013;1;2013-1;3;3004;Serripes_groenlandicus_empty_shell;empty_test;67;1;0;primary;primary;NA
29.07.2013;1;2013-1;3;3004;Serripes_groenlandicus_empty_shell;empty_test;1;2;0;primary;primary;0
29.07.2013;1;2013-1;3;3004;Serripes_groenlandicus_empty_shell;empty_test;7;2;0;primary;primary;0
29.07.2013;1;2013-1;3;3004;Serripes_groenlandicus_empty_shell;empty_test;39;1;0;primary;primary;NA
29.07.2013;1;2013-1;3;3004;Serripes_groenlandicus_empty_shell;empty_test;33;2;0;primary;primary;0
29.07.2013;1;2013-1;3;3006;Serripes_groenlandicus_empty_shell;live_barnacle;1;9;2;primary;primary;0
29.07.2013;1;2013-1;3;3006;Serripes_groenlandicus_empty_shell;live_barnacle;1;10;2;primary;primary;0
29.07.2013;1;2013-1;3;3006;Serripes_groenlandicus_empty_shell;live_barnacle;1;14;7;primary;primary;0
29.07.2013;1;2013-1;3;3006;Serripes_groenlandicus_empty_shell;live_barnacle;13;0.5;0;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;3006;Serripes_groenlandicus_empty_shell;live_barnacle;1;9;2;live_barnacle;secondary;0
29.07.2013;1;2013-1;3;3006;Serripes_groenlandicus_empty_shell;live_barnacle;1;10;6;live_barnacle;secondary;0
